FREQ	Frequency	REF_AREA	Territory	DATA_TYPE	Indicator	MEASURE	Measure (DESC)	TIME_PERIOD	Observation	OBS_STATUS	Observation status
A	Annual	ITC1	Piemonte	0_CHRONIC_HEART	Chronic patients - suffering from heart disease	HSC	Per 100 people with the same characteristics	2023	3.8		
A	Annual	ITC1	Piemonte	0_CHRONIC_ALLER	Chronic patients - suffering from allergic diseases	THV	Thousands value	2022	499		
A	Annual	ITC1	Piemonte	0_CHRONIC_ALLER	Chronic patients - suffering from allergic diseases	THV	Thousands value	2023	406		
A	Annual	ITC1	Piemonte	0_CHRONIC_ALLER	Chronic patients - suffering from allergic diseases	HSC	Per 100 people with the same characteristics	2022	11.8		
A	Annual	ITC1	Piemonte	0_CHRONIC_ALLER	Chronic patients - suffering from allergic diseases	HSC	Per 100 people with the same characteristics	2023	9.7		
A	Annual	ITC1	Piemonte	0_CHRONIC_NERVOUS	Chronic patients - suffering from nervous disorders	THV	Thousands value	2022	185		
A	Annual	ITC1	Piemonte	0_CHRONIC_NERVOUS	Chronic patients - suffering from nervous disorders	THV	Thousands value	2023	192		
A	Annual	ITC1	Piemonte	0_CHRONIC_NERVOUS	Chronic patients - suffering from nervous disorders	HSC	Per 100 people with the same characteristics	2022	4.4		
A	Annual	ITC1	Piemonte	0_CHRONIC_NERVOUS	Chronic patients - suffering from nervous disorders	HSC	Per 100 people with the same characteristics	2023	4.6		
A	Annual	ITC1	Piemonte	0_CHRONIC_GASTR	Chronic patients - suffering from gastric or duodenal ulcer	THV	Thousands value	2022	92		
A	Annual	ITC1	Piemonte	0_CHRONIC_GASTR	Chronic patients - suffering from gastric or duodenal ulcer	THV	Thousands value	2023	100		
A	Annual	ITC1	Piemonte	0_CHRONIC_GASTR	Chronic patients - suffering from gastric or duodenal ulcer	HSC	Per 100 people with the same characteristics	2022	2.2		
A	Annual	ITC1	Piemonte	0_CHRONIC_GASTR	Chronic patients - suffering from gastric or duodenal ulcer	HSC	Per 100 people with the same characteristics	2023	2.4		
A	Annual	ITC2	'Valle d"'Aosta / Vallée d"'Aoste'	0_GOOD_H	Persons by health conditions and the presence of  chronic diseases: persons  in good health	THV	Thousands value	2022	87		
A	Annual	ITC2	'Valle d"'Aosta / Vallée d"'Aoste'	0_GOOD_H	Persons by health conditions and the presence of  chronic diseases: persons  in good health	THV	Thousands value	2023	91		
A	Annual	ITC2	'Valle d"'Aosta / Vallée d"'Aoste'	0_GOOD_H	Persons by health conditions and the presence of  chronic diseases: persons  in good health	HSC	Per 100 people with the same characteristics	2022	71.1		
A	Annual	ITC2	'Valle d"'Aosta / Vallée d"'Aoste'	0_GOOD_H	Persons by health conditions and the presence of  chronic diseases: persons  in good health	HSC	Per 100 people with the same characteristics	2023	74.4		
A	Annual	ITC2	'Valle d"'Aosta / Vallée d"'Aoste'	0_ALEAST_1CRON	Persons by health conditions and the presence of  chronic diseases: persons  at least a chronic disease	THV	Thousands value	2022	50		
A	Annual	ITC2	'Valle d"'Aosta / Vallée d"'Aoste'	0_ALEAST_1CRON	Persons by health conditions and the presence of  chronic diseases: persons  at least a chronic disease	THV	Thousands value	2023	48		
A	Annual	ITC2	'Valle d"'Aosta / Vallée d"'Aoste'	0_ALEAST_1CRON	Persons by health conditions and the presence of  chronic diseases: persons  at least a chronic disease	HSC	Per 100 people with the same characteristics	2022	40.6		
A	Annual	ITC2	'Valle d"'Aosta / Vallée d"'Aoste'	0_ALEAST_1CRON	Persons by health conditions and the presence of  chronic diseases: persons  at least a chronic disease	HSC	Per 100 people with the same characteristics	2023	39.6		
A	Annual	ITC2	'Valle d"'Aosta / Vallée d"'Aoste'	0_ALEAST_2CRON	Persons by health conditions and the presence of  chronic diseases: persons  at least two chronic disease	THV	Thousands value	2022	24		
A	Annual	ITC2	'Valle d"'Aosta / Vallée d"'Aoste'	0_ALEAST_2CRON	Persons by health conditions and the presence of  chronic diseases: persons  at least two chronic disease	THV	Thousands value	2023	25		
A	Annual	ITC2	'Valle d"'Aosta / Vallée d"'Aoste'	0_ALEAST_2CRON	Persons by health conditions and the presence of  chronic diseases: persons  at least two chronic disease	HSC	Per 100 people with the same characteristics	2022	19.8		
A	Annual	ITC2	'Valle d"'Aosta / Vallée d"'Aoste'	0_ALEAST_2CRON	Persons by health conditions and the presence of  chronic diseases: persons  at least two chronic disease	HSC	Per 100 people with the same characteristics	2023	20.4		
A	Annual	ITC2	'Valle d"'Aosta / Vallée d"'Aoste'	0_CHRONIC_GH	Persons  with chronic diseases in good health	THV	Thousands value	2022	24		
A	Annual	ITC2	'Valle d"'Aosta / Vallée d"'Aoste'	0_CHRONIC_GH	Persons  with chronic diseases in good health	THV	Thousands value	2023	25		
A	Annual	ITC2	'Valle d"'Aosta / Vallée d"'Aoste'	0_CHRONIC_GH	Persons  with chronic diseases in good health	HSC	Per 100 people with the same characteristics	2022	48		
A	Annual	ITC2	'Valle d"'Aosta / Vallée d"'Aoste'	0_CHRONIC_GH	Persons  with chronic diseases in good health	HSC	Per 100 people with the same characteristics	2023	51.7		
A	Annual	ITC2	'Valle d"'Aosta / Vallée d"'Aoste'	0_CHRONIC_DIAB	Chronic patients - suffering from diabetes	THV	Thousands value	2022	6		
A	Annual	ITC2	'Valle d"'Aosta / Vallée d"'Aoste'	0_CHRONIC_DIAB	Chronic patients - suffering from diabetes	THV	Thousands value	2023	6		
A	Annual	ITC2	'Valle d"'Aosta / Vallée d"'Aoste'	0_CHRONIC_DIAB	Chronic patients - suffering from diabetes	HSC	Per 100 people with the same characteristics	2022	4.8		
A	Annual	ITC2	'Valle d"'Aosta / Vallée d"'Aoste'	0_CHRONIC_DIAB	Chronic patients - suffering from diabetes	HSC	Per 100 people with the same characteristics	2023	4.7		
A	Annual	ITC2	'Valle d"'Aosta / Vallée d"'Aoste'	0_CHRONIC_HYP	Chronic patients - with hypertension	THV	Thousands value	2022	18		
A	Annual	ITC2	'Valle d"'Aosta / Vallée d"'Aoste'	0_CHRONIC_HYP	Chronic patients - with hypertension	THV	Thousands value	2023	21		
A	Annual	ITC2	'Valle d"'Aosta / Vallée d"'Aoste'	0_CHRONIC_HYP	Chronic patients - with hypertension	HSC	Per 100 people with the same characteristics	2022	15		
A	Annual	ITC2	'Valle d"'Aosta / Vallée d"'Aoste'	0_CHRONIC_HYP	Chronic patients - with hypertension	HSC	Per 100 people with the same characteristics	2023	17.3		
A	Annual	ITC2	'Valle d"'Aosta / Vallée d"'Aoste'	0_CHRONIC_BRONC	Chronic patients - suffering from chronic bronchitis	THV	Thousands value	2022	6		
A	Annual	ITC2	'Valle d"'Aosta / Vallée d"'Aoste'	0_CHRONIC_BRONC	Chronic patients - suffering from chronic bronchitis	THV	Thousands value	2023	5		
A	Annual	ITC2	'Valle d"'Aosta / Vallée d"'Aoste'	0_CHRONIC_BRONC	Chronic patients - suffering from chronic bronchitis	HSC	Per 100 people with the same characteristics	2022	5.3		
A	Annual	ITC2	'Valle d"'Aosta / Vallée d"'Aoste'	0_CHRONIC_BRONC	Chronic patients - suffering from chronic bronchitis	HSC	Per 100 people with the same characteristics	2023	4.1		
A	Annual	ITC2	'Valle d"'Aosta / Vallée d"'Aoste'	0_CHRONIC_ARTH	Chronic patients - suffering from osteoarthritis, arthritis	THV	Thousands value	2022	18		
A	Annual	ITC2	'Valle d"'Aosta / Vallée d"'Aoste'	0_CHRONIC_ARTH	Chronic patients - suffering from osteoarthritis, arthritis	THV	Thousands value	2023	17		
A	Annual	ITC2	'Valle d"'Aosta / Vallée d"'Aoste'	0_CHRONIC_ARTH	Chronic patients - suffering from osteoarthritis, arthritis	HSC	Per 100 people with the same characteristics	2022	14.9		
A	Annual	ITC2	'Valle d"'Aosta / Vallée d"'Aoste'	0_CHRONIC_ARTH	Chronic patients - suffering from osteoarthritis, arthritis	HSC	Per 100 people with the same characteristics	2023	14.2		
A	Annual	ITC2	'Valle d"'Aosta / Vallée d"'Aoste'	0_CHRONIC_OSTEO	Chronic patients - with osteoporosis	THV	Thousands value	2022	8		
A	Annual	ITC2	'Valle d"'Aosta / Vallée d"'Aoste'	0_CHRONIC_OSTEO	Chronic patients - with osteoporosis	THV	Thousands value	2023	9		
A	Annual	ITC2	'Valle d"'Aosta / Vallée d"'Aoste'	0_CHRONIC_OSTEO	Chronic patients - with osteoporosis	HSC	Per 100 people with the same characteristics	2022	6.5		
A	Annual	ITC2	'Valle d"'Aosta / Vallée d"'Aoste'	0_CHRONIC_OSTEO	Chronic patients - with osteoporosis	HSC	Per 100 people with the same characteristics	2023	7.6		
A	Annual	ITC2	'Valle d"'Aosta / Vallée d"'Aoste'	0_CHRONIC_HEART	Chronic patients - suffering from heart disease	THV	Thousands value	2022	5		
A	Annual	ITC2	'Valle d"'Aosta / Vallée d"'Aoste'	0_CHRONIC_HEART	Chronic patients - suffering from heart disease	THV	Thousands value	2023	5		
A	Annual	ITC2	'Valle d"'Aosta / Vallée d"'Aoste'	0_CHRONIC_HEART	Chronic patients - suffering from heart disease	HSC	Per 100 people with the same characteristics	2022	3.8		
A	Annual	ITC2	'Valle d"'Aosta / Vallée d"'Aoste'	0_CHRONIC_HEART	Chronic patients - suffering from heart disease	HSC	Per 100 people with the same characteristics	2023	4.5		
A	Annual	ITC2	'Valle d"'Aosta / Vallée d"'Aoste'	0_CHRONIC_ALLER	Chronic patients - suffering from allergic diseases	THV	Thousands value	2022	14		
A	Annual	ITC2	'Valle d"'Aosta / Vallée d"'Aoste'	0_CHRONIC_ALLER	Chronic patients - suffering from allergic diseases	THV	Thousands value	2023	12		
A	Annual	ITC2	'Valle d"'Aosta / Vallée d"'Aoste'	0_CHRONIC_ALLER	Chronic patients - suffering from allergic diseases	HSC	Per 100 people with the same characteristics	2022	11.7		
A	Annual	ITC2	'Valle d"'Aosta / Vallée d"'Aoste'	0_CHRONIC_ALLER	Chronic patients - suffering from allergic diseases	HSC	Per 100 people with the same characteristics	2023	9.9		
A	Annual	ITC2	'Valle d"'Aosta / Vallée d"'Aoste'	0_CHRONIC_NERVOUS	Chronic patients - suffering from nervous disorders	THV	Thousands value	2022	6		
A	Annual	ITC2	'Valle d"'Aosta / Vallée d"'Aoste'	0_CHRONIC_NERVOUS	Chronic patients - suffering from nervous disorders	THV	Thousands value	2023	6		
A	Annual	ITC2	'Valle d"'Aosta / Vallée d"'Aoste'	0_CHRONIC_NERVOUS	Chronic patients - suffering from nervous disorders	HSC	Per 100 people with the same characteristics	2022	4.8		
A	Annual	ITC2	'Valle d"'Aosta / Vallée d"'Aoste'	0_CHRONIC_NERVOUS	Chronic patients - suffering from nervous disorders	HSC	Per 100 people with the same characteristics	2023	5.1		
A	Annual	ITC2	'Valle d"'Aosta / Vallée d"'Aoste'	0_CHRONIC_GASTR	Chronic patients - suffering from gastric or duodenal ulcer	THV	Thousands value	2022	3		
A	Annual	ITC2	'Valle d"'Aosta / Vallée d"'Aoste'	0_CHRONIC_GASTR	Chronic patients - suffering from gastric or duodenal ulcer	THV	Thousands value	2023	2		
A	Annual	ITC2	'Valle d"'Aosta / Vallée d"'Aoste'	0_CHRONIC_GASTR	Chronic patients - suffering from gastric or duodenal ulcer	HSC	Per 100 people with the same characteristics	2022	2.5		
A	Annual	ITC2	'Valle d"'Aosta / Vallée d"'Aoste'	0_CHRONIC_GASTR	Chronic patients - suffering from gastric or duodenal ulcer	HSC	Per 100 people with the same characteristics	2023	1.9		
A	Annual	ITC3	Liguria	0_GOOD_H	Persons by health conditions and the presence of  chronic diseases: persons  in good health	THV	Thousands value	2022	990		
A	Annual	ITC3	Liguria	0_GOOD_H	Persons by health conditions and the presence of  chronic diseases: persons  in good health	THV	Thousands value	2023	980		
A	Annual	ITC3	Liguria	0_GOOD_H	Persons by health conditions and the presence of  chronic diseases: persons  in good health	HSC	Per 100 people with the same characteristics	2022	66.1		
A	Annual	ITC3	Liguria	0_GOOD_H	Persons by health conditions and the presence of  chronic diseases: persons  in good health	HSC	Per 100 people with the same characteristics	2023	65.9		
A	Annual	ITC3	Liguria	0_ALEAST_1CRON	Persons by health conditions and the presence of  chronic diseases: persons  at least a chronic disease	THV	Thousands value	2022	643		
A	Annual	ITC3	Liguria	0_ALEAST_1CRON	Persons by health conditions and the presence of  chronic diseases: persons  at least a chronic disease	THV	Thousands value	2023	654		
A	Annual	ITC3	Liguria	0_ALEAST_1CRON	Persons by health conditions and the presence of  chronic diseases: persons  at least a chronic disease	HSC	Per 100 people with the same characteristics	2022	43		
A	Annual	ITC3	Liguria	0_ALEAST_1CRON	Persons by health conditions and the presence of  chronic diseases: persons  at least a chronic disease	HSC	Per 100 people with the same characteristics	2023	43.9		
A	Annual	ITC3	Liguria	0_ALEAST_2CRON	Persons by health conditions and the presence of  chronic diseases: persons  at least two chronic disease	THV	Thousands value	2022	360		
A	Annual	ITC3	Liguria	0_ALEAST_2CRON	Persons by health conditions and the presence of  chronic diseases: persons  at least two chronic disease	THV	Thousands value	2023	337		
A	Annual	ITC3	Liguria	0_ALEAST_2CRON	Persons by health conditions and the presence of  chronic diseases: persons  at least two chronic disease	HSC	Per 100 people with the same characteristics	2022	24.1		
A	Annual	ITC3	Liguria	0_ALEAST_2CRON	Persons by health conditions and the presence of  chronic diseases: persons  at least two chronic disease	HSC	Per 100 people with the same characteristics	2023	22.6		
A	Annual	ITC3	Liguria	0_CHRONIC_GH	Persons  with chronic diseases in good health	THV	Thousands value	2022	246		
A	Annual	ITC3	Liguria	0_CHRONIC_GH	Persons  with chronic diseases in good health	THV	Thousands value	2023	276		
A	Annual	ITC3	Liguria	0_CHRONIC_GH	Persons  with chronic diseases in good health	HSC	Per 100 people with the same characteristics	2022	38.3		
A	Annual	ITC3	Liguria	0_CHRONIC_GH	Persons  with chronic diseases in good health	HSC	Per 100 people with the same characteristics	2023	42.2		
A	Annual	ITC3	Liguria	0_CHRONIC_DIAB	Chronic patients - suffering from diabetes	THV	Thousands value	2022	108		
A	Annual	ITC3	Liguria	0_CHRONIC_DIAB	Chronic patients - suffering from diabetes	THV	Thousands value	2023	81		
A	Annual	ITC3	Liguria	0_CHRONIC_DIAB	Chronic patients - suffering from diabetes	HSC	Per 100 people with the same characteristics	2022	7.2		
A	Annual	ITC3	Liguria	0_CHRONIC_DIAB	Chronic patients - suffering from diabetes	HSC	Per 100 people with the same characteristics	2023	5.5		
A	Annual	ITC3	Liguria	0_CHRONIC_HYP	Chronic patients - with hypertension	THV	Thousands value	2022	315		
A	Annual	ITC3	Liguria	0_CHRONIC_HYP	Chronic patients - with hypertension	THV	Thousands value	2023	288		
A	Annual	ITC3	Liguria	0_CHRONIC_HYP	Chronic patients - with hypertension	HSC	Per 100 people with the same characteristics	2022	21.1		
A	Annual	ITC3	Liguria	0_CHRONIC_HYP	Chronic patients - with hypertension	HSC	Per 100 people with the same characteristics	2023	19.3		
A	Annual	ITC3	Liguria	0_CHRONIC_BRONC	Chronic patients - suffering from chronic bronchitis	THV	Thousands value	2022	94		
A	Annual	ITC3	Liguria	0_CHRONIC_BRONC	Chronic patients - suffering from chronic bronchitis	THV	Thousands value	2023	95		
A	Annual	ITC3	Liguria	0_CHRONIC_BRONC	Chronic patients - suffering from chronic bronchitis	HSC	Per 100 people with the same characteristics	2022	6.3		
A	Annual	ITC3	Liguria	0_CHRONIC_BRONC	Chronic patients - suffering from chronic bronchitis	HSC	Per 100 people with the same characteristics	2023	6.4		
A	Annual	ITC3	Liguria	0_CHRONIC_ARTH	Chronic patients - suffering from osteoarthritis, arthritis	THV	Thousands value	2022	270		
A	Annual	ITC3	Liguria	0_CHRONIC_ARTH	Chronic patients - suffering from osteoarthritis, arthritis	THV	Thousands value	2023	260		
A	Annual	ITC3	Liguria	0_CHRONIC_ARTH	Chronic patients - suffering from osteoarthritis, arthritis	HSC	Per 100 people with the same characteristics	2022	18		
A	Annual	ITC3	Liguria	0_CHRONIC_ARTH	Chronic patients - suffering from osteoarthritis, arthritis	HSC	Per 100 people with the same characteristics	2023	17.5		
A	Annual	ITC3	Liguria	0_CHRONIC_OSTEO	Chronic patients - with osteoporosis	THV	Thousands value	2022	155		
A	Annual	ITC3	Liguria	0_CHRONIC_OSTEO	Chronic patients - with osteoporosis	THV	Thousands value	2023	136		
A	Annual	ITC3	Liguria	0_CHRONIC_OSTEO	Chronic patients - with osteoporosis	HSC	Per 100 people with the same characteristics	2022	10.4		
A	Annual	ITC3	Liguria	0_CHRONIC_OSTEO	Chronic patients - with osteoporosis	HSC	Per 100 people with the same characteristics	2023	9.1		
A	Annual	ITC3	Liguria	0_CHRONIC_HEART	Chronic patients - suffering from heart disease	THV	Thousands value	2022	66		
A	Annual	ITC3	Liguria	0_CHRONIC_HEART	Chronic patients - suffering from heart disease	THV	Thousands value	2023	65		
A	Annual	ITC3	Liguria	0_CHRONIC_HEART	Chronic patients - suffering from heart disease	HSC	Per 100 people with the same characteristics	2022	4.4		
A	Annual	ITC3	Liguria	0_CHRONIC_HEART	Chronic patients - suffering from heart disease	HSC	Per 100 people with the same characteristics	2023	4.4		
A	Annual	ITC3	Liguria	0_CHRONIC_ALLER	Chronic patients - suffering from allergic diseases	THV	Thousands value	2022	138		
A	Annual	ITC3	Liguria	0_CHRONIC_ALLER	Chronic patients - suffering from allergic diseases	THV	Thousands value	2023	153		
